,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
238,zujxuPGsuj4,Jonna Jinton,Jonna Jinton - I skogen,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'reindeers', 'north', 'sweden', 'norrland', 'grundtjärn', 'örnsköldsvik', 'renar', 'skog', 'forest', 'Swedish', 'Sverige']",2015-03-28T17:51:55Z,20121,484,,10,PT1M17S,hd,false
239,veZ3b-Kg4X4,Jonna Jinton,Jonna Jinton - Lite dragspel i köket,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonnajinton', 'accordion', ""la valse d'amélie"", 'music', 'dragspel', 'sweden']",2015-03-24T18:09:47Z,168227,5990,,240,PT1M49S,hd,false
240,SS0mc2aq-pY,Jonna Jinton,"www.jonnajinton.se ""Hur man bär upp en säng på övervåningen""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/",,2015-03-15T22:48:26Z,8505,215,,3,PT33S,hd,false
241,midzH0xiPcA,Jonna Jinton,Jonna Jinton - Snart dags för kören,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonnajinton', 'jonna', 'jinton']",2015-02-19T14:06:14Z,13623,318,,10,PT39S,hd,false
242,ujl781B2_zk,Jonna Jinton,The magic of nature - Jonna Jinton,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna jinton', 'jinton', 'nature', 'photography', 'north sweden', 'norrland', 'nature photos', 'Magic (Quotation Subject)', 'northern lights', 'sweden', 'Sky', 'Sunset', 'Light', 'Aurora (Literature Subject)', 'Clouds']",2015-01-29T18:56:23Z,502875,13068,,383,PT4M11S,hd,false
243,5mgVEKv2ytE,Jonna Jinton,Jonna Jinton - La noyée,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonnajinton', 'jonna', 'jinton', 'accordion', 'dragspel', 'la noyée', 'amelie', 'french', 'France (Country)']",2015-01-19T19:51:09Z,53295,2645,,90,PT1M44S,hd,false
244,0CvzIeEvt3w,Jonna Jinton,Fredag kväll,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonnajinton', 'fredag', 'grundtjärn']",2015-01-09T22:37:06Z,18808,403,,7,PT39S,sd,false
245,gXQy0DaME7g,Jonna Jinton,"www.jonnajinton.se ""Jag och min bror""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'sy']",2014-12-29T19:45:22Z,19615,694,,,PT9M59S,sd,false
246,QcoS6H0Bo_s,Jonna Jinton,"Jonna Jinton Lucia 2014 ""Ljus i mörkret""","Min nya luciafilm :)
Musik: Strålande helgonfé - Sarah Dawn Finer feat Malena Ernman
► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'lucia', 'santa', 'sankta', 'lucianatten', 'ljus', 'mörkret', 'luciamorgon', 'swedish', 'Ljus I Mörkret', 'tradition', 'swedish tradition', 'Sarah Dawn Finer (Composer)', 'Malena Ernman (Musical Artist)', 'Christmas (Holiday)', 'Sweden', 'Merry', 'Merry Christmas', ""Saint Lucy's Day (Holiday)"", 'Saint Lucy', 'Holidays', 'Bells', 'Carol']",2014-12-12T21:40:40Z,193030,3888,,162,PT5M19S,hd,false
247,xmZRk11oq78,Jonna Jinton,Mitra och Jonna,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn', 'Mitra', 'Sohrabian']",2014-12-08T00:09:03Z,9050,198,,4,PT18S,hd,false
248,K_rc0GtSk6w,Jonna Jinton,"www.jonnajinton.se ""Ett weird klipp från min Valborg""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn']",2014-12-03T15:24:38Z,14033,366,,4,PT56S,hd,false
249,O4R4fl9h47I,Jonna Jinton,"www.jonnajinton.se ""Sjungande is""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn', 'storsjön', 'is', 'sjungande', 'singing', 'ice', 'sound', 'of', 'isljud']",2014-11-23T12:07:29Z,17153,618,,17,PT1M12S,hd,false
250,e0BTd4oWSFQ,Jonna Jinton,"www.jonnajinton.se ""Första sparkturen""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn', 'storsjön', 'nanook', 'hund', 'spark']",2014-11-08T15:29:25Z,8897,368,,11,PT2M44S,hd,false
251,i9pPBhwvM3A,Jonna Jinton,"www.jonnajinton.se ""En promenad i november""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn', 'storsjön', 'nanook', 'hund', 'gopro']",2014-11-04T14:42:35Z,8340,346,,14,PT2M38S,hd,false
252,GsycuC7kPCk,Jonna Jinton,"www.jonnajinton.se ""En kväll i oktober""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'grundtjärn', 'storsjön', 'nanook', 'oktober', 'kväll', 'solnedgång']",2014-10-14T17:09:27Z,7322,317,,5,PT41S,hd,false
253,0I4HldJOZaI,Jonna Jinton,"www.jonnajinton.se ""Kungsörnen""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'skog', 'kungsörn', 'eagle', 'örn', 'flygande', 'norrland', 'västernorrland', 'grundtjärn', 'örnsköld']",2014-09-30T13:22:00Z,27659,854,,23,PT1M33S,hd,false
254,EJUjDxcOTuo,Jonna Jinton,"www.jonnajinton.se ""Överraskning av blodigel""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'blodigel', 'sjö', 'stenar', 'vatten']",2014-09-17T20:16:27Z,10868,234,,6,PT29S,hd,false
255,M0Iee6yIhV4,Jonna Jinton,"www.jonnajinton.se ""Nanooks 4-årsdag""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'nanook', 'dog', 'birthday', 'forest', 'skog', 'hund', 'födelsedag']",2014-08-21T19:24:19Z,22662,1038,,39,PT3M16S,sd,false
256,tYEjv0AIJr0,Jonna Jinton,Fjällräven Classic 2014,"My own movie from Fjällräven Classic 2014. It was a wonderful adventure with both happy and hard moments. The movie is mostly in Swedish but i think it shows how a 110 kilometer walk trought this beautiful landscape can look and feel like, no matter what language you speak. Enjoy! :) 
Peace :)


► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['Fjällräven (Business Operation)', 'fjällräven classic', 'fjällräven classic 2014', 'kungsleden', 'vandring', 'hiking', 'fjällräven hiking', 'fjallraven classic', 'sweden', 'north sweden', 'hiking north sweden', 'jonna', 'jonnajinton', 'jonna jinton', 'vandring kungsleden', 'abisko', 'nikkaloukta', 'alesjaure', 'sälka', 'singi', 'kieron', 'Mountain', 'fjäll', 'Canyon', 'National', 'Mountains', 'Trail', 'Nature']",2014-08-20T20:56:28Z,78127,889,,49,PT27M20S,hd,false
257,h3DhPT7CFI8,Jonna Jinton,Rävskrik,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['Fox', 'rävskrik', 'sound', 'of']",2014-08-18T23:16:13Z,200601,2672,,61,PT15S,sd,false
258,7bg4WPuJmig,Jonna Jinton,"Det sämsta hjortronåret ""www.jonnajinton.se""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'hjortron', 'bär', 'bärplockning', 'bärplock']",2014-07-24T23:27:41Z,8258,234,,5,PT1M16S,sd,false
259,bnKE_p3YUuc,Jonna Jinton,"jonnajinton.se ""Nattbad""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'nattbad', 'midna']",2014-07-01T23:01:05Z,15343,429,,9,PT31S,sd,false
260,fy89dmEqcjI,Jonna Jinton,"www.jonnajinton.se ""Bildspel livskvalitet""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'bildspel', 'livskvalitet']",2014-05-30T21:08:43Z,91444,2101,,137,PT4M18S,sd,false
261,N1r8JkGTqTc,Jonna Jinton,"www.jonnajinton.se ""Nightbirds""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'våren', 'fåglar']",2014-05-29T00:01:16Z,10634,491,,11,PT48S,hd,false
262,28qELyAEy0s,Jonna Jinton,Vårhälsning,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'våren', 'storsjö']",2014-05-21T00:12:12Z,17396,816,,19,PT2M28S,hd,false
263,JDYJQrBNOyU,Jonna Jinton,"www.jonnajinton.se ""Rävskrik""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'rä']",2014-03-22T18:36:59Z,13754,163,,6,PT29S,sd,false
264,W2-mgXSNNPQ,Jonna Jinton,"jonnajinton.se ""Skidtur""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'sn']",2014-03-05T18:38:23Z,6711,278,,12,PT1M39S,sd,false
265,qRl4Tcz3eMI,Jonna Jinton,"www.jonnajinton.se ""Snö""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'sn']",2014-02-28T00:44:59Z,18248,804,,21,PT1M12S,hd,false
266,hUhqqOKON0Y,Jonna Jinton,"www.jonnajinton.se ""Renovering ala Jonna""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'mu']",2014-01-28T23:41:49Z,15561,398,,11,PT2M31S,sd,false
267,vZ37XSTKxaQ,Jonna Jinton,"www.jonnajinton.se ""Draghund och spark""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'si']",2014-01-02T14:47:15Z,7805,226,,4,PT29S,sd,false
268,Dgf2I_-1EdQ,Jonna Jinton,"Julbakning 2005 ""jonnajinton.se""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg']",2013-12-18T00:49:41Z,8650,255,,6,PT1M5S,sd,false
269,uDlIRyVXMC0,Jonna Jinton,Lucia - Ljus i mörkret HD jonnajinton.se,"► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['lucia', 'santa lucia', 'jonna jinton', 'jonna', 'lusia', 'sankta lucia', 'natten går tunga fjät', 'advent', 'luciatåg', 'jonna lucia', '13 december', 'luciasång', 'luciafilm', 'norrland', 'vinter', 'marsaller', 'marschaller', 'ljus', 'ljus i mörkret', 'mörker', 'Sweden', 'Swedish', 'Sverige', ""Saint Lucy's Day (Feast Day)"", 'Christmas', 'jul', 'jinton', 'grundtjärn', 'västernorrland', 'örnsköldsvik', 'Merry', 'swedish lucia', 'Merry Christmas', 'Holiday']",2013-12-12T17:20:37Z,70106,1271,,66,PT6M2S,hd,false
270,9hw05qUlWrs,Jonna Jinton,"www.jonnajinton.se ""Abdullah show""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg']",2013-11-25T14:40:26Z,14835,288,,,PT41S,sd,false
271,5alfDYpLuKI,Jonna Jinton,"jonnajinton.se ""ute på isen""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'blogg', 'norrland', 'västernorrland', 'örnsköldsvik', 'sollefteå', 'grundtjärn', 'videoblogg', 'is']",2013-11-23T23:43:14Z,13285,399,,9,PT58S,sd,false
272,iCOmhx_WSLE,Jonna Jinton,"Sjungande is, singing ice","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'singing', 'ice', 'sjungande', 'is', 'råmande']",2013-11-21T11:32:59Z,8526,240,,4,PT55S,sd,false
273,lm8am4q0Q1I,Jonna Jinton,"www.jonnajinton.se ""Dagarna med filmteamet""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'filmteam', 'london', 'dokumentärfilmning']",2013-11-14T01:28:42Z,24937,569,,14,PT8M23S,sd,false
274,NAymur0kWsQ,Jonna Jinton,"www.jonnajinton.se ""Julia,Linda,Jonna""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'julia', 'isberg', 'Linda', 'Chung']",2013-11-08T20:16:41Z,5265,155,,7,PT45S,sd,false
275,K25QJn13KMQ,Jonna Jinton,"www.jonnajinton.se ""Dålig väg""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'dålig', 'väg', 'skogsväg', 'volvo', '245']",2013-11-05T19:34:28Z,6222,187,,2,PT28S,sd,false
276,hT-xiwnDrFs,Jonna Jinton,"www.jonnajinton.se ""Dragspel""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'dragspel', 'nybörjare', 'drömmen', 'om']",2013-10-30T00:21:15Z,11682,381,,12,PT25S,sd,false
277,S4whGPL3pzE,Jonna Jinton,"www.jonnajinton.se ""Ljusballong""","► MY SOCIAL MEDIA AND LINKS!
• My Art & Jewelry Webshop: https://jonnajintonsweden.com
• Merch shop - https://teespring.com/stores/jonna-jinton-sweden
• Instagram: @jonnajinton  http://www.instagram.com/jonnajinton
• Wallpaper collection: https://www.photowall.com/designers/jonna-jinton
• Facebook Page - http://www.facebook.com/jonnajinton
• Blog: https://jonnajintonsweden.com/blog/","['jonna', 'jinton', 'jonnajinton', 'myckelgensjö', 'ballong', 'ljus', 'ljusballong', 'måne', 'natt']",2013-10-15T22:38:10Z,5263,230,,14,PT1M4S,sd,false
